time,demand,KW1,KW2,KW3,KW4,KW5,KW6,KW7,KW8,KW9,KW10,KW11,KW12,KW13,KW14,KW15,KW16,KW17,KW18,KW19,KW20,KW21,KW22,KW23,KW24,KW25,KW26,KW27,KW28,KW29,KW30,KW31,KW32,KW33,KW34,KW35,KW36,KW37,KW38,KW39,KW40,KW41,KW42,KW43,KW44,KW45,KW46,KW47,KW48,KW49,KW50,KW51,KW52,KW53,KW54,KW55,KW56,KW57,KW58,KW59,KW60,KW61,KW62,KW63,KW64,KW65,KW66,KW67,KW68,KW69,KW70,KW71,KW72,KW73,KW74,KW75,KW76,KW77,KW78,KW79,KW80,KW81,KW82,KW83,KW84,KW85,KW86,KW87,KW88,KW89,KW90
2013/9/1,139.9401235,19756,18887,13217,4141,6580,3104,7752,4693,219124,18393,16710,12210,10246,6314,6008,115822,13389,7202,4655,5365,3183,59463,27294,18523,5384,2237,2303,47660,23209,10406,7554,4722,92414,2713,31694,2190,32272,10962,3020,2904,37538,5763,1916,24351,2111,24387,31556,15758,8584,9611,7087,5471,102660,3833,3877,54642,3569,1611,26627,2601,1493,21630,8851,4104,3245,3499,2095,43531,2646,20497,8247,11401,24595,2820,27816,7216,2925,2648,2657,2929,2339,71130,2298,36745,17020,22158,15679,23868,20022,15846
2013/9/11,137.0853086,27932,21952,15704,5290,9727,4108,8775,5280,223038,22626,20232,14857,13120,6771,6373,125639,18410,7088,6915,7129,3699,57430,25445,24937,8581,2902,2521,51186,34929,15540,10740,5478,104442,3431,30017,2429,29590,14635,3766,3374,41656,9385,2161,25270,2802,25090,46372,18084,10786,13289,8138,6325,115945,4726,3991,53155,5086,1918,27906,4679,1745,22037,13658,5798,4163,3574,2393,35573,3457,21448,10877,14596,28363,3851,28207,8320,3635,3132,3645,3100,2432,68338,2898,33460,17180,21569,15064,23148,19362,14610
2013/9/21,135.4945679,33322,29109,16367,5940,10864,4837,9125,6235,246952,40594,37673,14280,13465,7062,7643,143598,27477,8152,8817,7555,3970,68044,28039,40620,12659,3453,2729,61086,53460,17245,12101,6029,122346,6119,32806,3689,31338,20020,4345,3583,48659,12629,2164,27412,5053,27364,70070,20463,12412,14855,8543,7515,131140,5341,4046,59624,8435,2127,30015,6970,2220,24117,20015,9117,5273,3935,2538,36805,4764,23500,14238,23733,33124,6411,31183,9896,4480,4638,4022,2969,2763,73793,3751,34896,17469,22214,16383,24532,20122,15922
2013/10/1,138.4553086,38738,27039,16876,6051,6327,3987,10333,5948,256950,35301,47063,13737,13458,8885,9013,130433,31985,8452,8868,9127,5401,64745,22015,43539,11832,4112,3455,55244,56600,13248,12450,8217,117372,6977,32778,4348,30200,20986,6188,5449,45962,13525,2880,27201,6809,24694,57731,19982,10838,13753,9820,8701,150472,6498,4673,99241,11723,2284,31040,10354,2197,25133,18182,12602,6451,5548,3120,37891,6193,21982,10622,16579,30809,7818,32532,10279,4874,3870,5373,3625,2906,69264,4834,33344,17984,38816,16925,23940,19237,17258
2013/10/11,136.9271605,18544,17278,10874,3334,2982,2206,11011,4536,211281,19747,20912,8548,8008,6752,6158,131448,17653,4815,4082,8532,3502,55116,24466,21957,5543,2169,2568,49371,24212,8409,6735,5251,96516,2681,33227,1964,32024,10478,2783,3066,40851,6845,1769,25823,2330,25077,26429,12000,9729,7814,10086,5559,102392,3563,3613,65198,3840,1472,27407,3029,1476,22077,8459,4141,3363,2511,1960,28066,2372,21796,8118,6773,20984,2639,29712,6188,2802,2636,3037,3059,2540,71383,2258,34555,16541,23353,15646,25067,19881,15887
2013/10/21,134.1975309,19306,16840,9520,3185,3458,2566,10145,4523,211161,17441,19467,9168,8609,6728,6742,130124,17996,4126,4082,7438,3522,56788,25805,22456,4682,2343,2482,50555,20842,8745,7052,5435,98896,2352,38053,1893,35926,9494,2885,3180,43839,6506,1864,27700,2167,26524,22409,12759,9112,8280,9889,5731,101980,3498,3760,54242,3495,1636,28744,2912,1482,23369,9060,3432,3177,2389,2242,36155,2366,23838,4109,6184,22651,2555,31668,5664,3181,2838,3218,3388,2746,78315,2426,37535,17864,23048,16835,28577,21289,16962
2013/11/1,127.3395062,17693,15016,8479,2468,3259,2340,7434,3767,186593,14682,15210,7952,7355,5255,5256,111017,15485,3589,3422,5235,3081,49194,21962,18630,3704,2026,2094,41901,16837,7771,6127,4293,85777,2343,34676,1885,34830,6947,2560,2672,34629,5800,1624,27097,1776,22676,18469,10441,6507,7262,7095,4928,89297,2822,3146,47137,2989,1368,26124,2753,1362,20545,7984,3067,2553,2145,1950,31298,2095,22637,3099,4519,19154,2184,26956,4541,2682,2366,2755,2852,2415,70870,1863,33372,15839,20409,15084,26740,18141,14622
2013/11/11,124.4020988,18370,13558,7804,2255,2906,2264,7180,3398,178422,14469,11916,7399,6934,4771,4971,102614,13631,3382,3193,5102,3018,49119,21956,16540,3436,1903,2275,41273,15873,7015,6242,4531,81720,2311,32723,2008,31466,6832,2508,2712,35780,4819,1578,23167,1812,23210,17317,9629,6177,6747,6878,4534,87749,2374,2827,47889,2934,1272,25888,2843,1294,20894,7278,2851,2266,1957,1929,26462,2118,22598,2557,3839,18456,2158,28796,4627,2581,2311,2632,2787,2359,68867,2013,31886,15306,19991,14963,25503,18170,13778
2013/11/21,122.4583951,18783,12718,8115,2419,2796,2063,6854,3580,178530,13420,11107,7251,6847,4651,4966,98319,10918,3233,3033,5003,2865,44536,20171,13652,3382,1791,2042,38532,14673,6121,5832,4214,78371,2051,27395,1677,24507,6411,2305,2601,30458,4052,1473,20403,1819,21511,16203,8533,5692,6161,6369,4265,81422,2586,2868,45516,2617,1353,22994,2651,1449,19829,7013,2741,2151,1993,1769,25421,2050,19242,2619,3480,20509,2103,25449,4342,2255,2167,2472,2795,2194,62329,1845,28296,15156,19788,14142,21799,18007,12912
2013/12/1,119.9775309,18058,12421,7495,2480,2962,1963,5934,3545,201251,12022,8736,6517,6150,4516,4612,113570,8453,3034,2986,3913,2841,44433,21300,11598,3192,1734,2048,39785,12636,5798,4746,3944,82380,2059,28506,1628,31009,5916,2227,2378,30136,3545,1541,20855,1677,22849,15296,7128,4887,5534,5315,4196,83297,2426,2801,47035,2788,1386,23528,2424,1199,19338,6404,2515,2170,1961,1864,26018,1937,19329,2576,3213,18439,2093,25559,4061,2517,1978,2447,2861,2122,63906,1795,28982,15570,20219,14189,22496,18077,13670
2013/12/11,121.1693827,18100,13495,6821,2465,2859,1989,6078,3695,173780,12495,9501,6360,5952,4451,4690,110952,7794,3169,3014,3888,2733,42819,20261,12027,3251,1683,2023,38037,12014,6082,4574,3726,75890,1934,28243,1564,26492,5736,2128,2481,29434,3587,1366,20295,1615,21687,14607,7803,4919,5187,5682,4097,87778,2379,2860,46360,2546,1330,22677,2308,1101,19442,4348,2780,2310,1914,1797,25971,1792,19701,2341,2982,18742,1986,25626,3969,2403,2010,2224,2779,2038,62653,1853,28920,15530,20474,14262,21975,17916,15594
2013/12/21,124.5030864,19424,14671,7772,2782,2863,2113,6646,4348,189706,13200,10138,6672,6370,4891,4599,104245,8278,3302,3049,4056,2942,41697,21119,12899,3586,1836,2095,38362,12721,6930,5256,4477,78467,2145,27137,1678,26019,5739,2255,2494,30776,3658,1537,21148,1759,22530,15415,9365,5177,5799,5959,4205,88017,2512,3182,49806,2824,1095,23438,2309,1260,20251,5812,3145,2339,2074,1936,28556,2180,21354,2596,3296,19122,2264,25916,4108,2508,2117,2431,3112,2216,64131,2007,28601,16814,21930,14184,23622,19416,15029
2014/1/1,136.4245679,18501,14803,7305,2553,2868,2083,6209,3672,197505,13027,10443,6303,6355,4483,4846,103200,7978,3086,3092,3752,2924,42765,20616,11815,3261,1731,1984,40513,12106,6802,5034,4200,81361,2007,27987,1633,27098,6208,2178,2203,30771,3439,1316,20480,1636,21722,15075,9910,5152,5831,5383,4022,90286,2450,2886,51532,2618,1272,23257,2114,1165,19061,6054,2958,2214,1980,1748,25838,1909,19483,2575,3099,17891,2113,25306,4128,2350,2115,2290,2695,2105,72212,1846,28920,16218,20532,14574,23872,18136,15266
2014/1/11,139.2075309,18742,16278,7587,2213,2929,2229,6438,3819,181109,13793,12152,6429,6598,4436,4768,99082,8582,3022,3360,3212,3233,40081,19576,12742,3545,1767,1956,35835,13193,7609,4938,3995,74477,2060,27567,1586,25104,6657,2197,2330,29259,3661,1526,19992,1648,22367,14720,10752,5140,5579,4513,4031,80801,2415,2657,46835,2678,1087,21690,2079,1067,18750,6605,3289,2370,1922,1762,24270,2042,18630,2365,3257,17902,2297,24491,3873,2400,2141,2214,2860,2109,61723,1706,27805,15565,19392,14097,22404,18021,14667
2014/1/21,139.2979012,23012,18919,8800,4286,4820,3350,6094,4132,170720,17356,17611,8208,7341,4592,4851,98854,12011,4354,5988,5178,3112,39504,20649,18868,4901,2326,2334,33725,16187,11856,6968,4458,71706,2720,24495,1917,25616,10927,2949,3224,32394,5242,1761,20431,2206,21688,19536,15322,6495,7400,5212,4343,76294,3219,3031,42146,3722,1566,21313,2981,1383,19601,10878,5341,3377,2844,2036,25019,3004,18948,4071,5191,19759,4371,23345,4723,2891,2559,2409,2755,2026,54313,2448,31075,16342,20167,13695,24631,18466,14627
2014/2/1,131.7687654,23978,19743,10762,4631,4718,3315,7266,5010,207114,21306,17812,10175,9676,6240,6758,112596,16174,5861,7615,7282,4291,48243,19843,22178,5683,2833,2777,36747,21093,13103,9201,6098,90646,3292,26373,2206,27847,16172,4455,4214,37547,7559,2209,20943,2429,21277,22308,17103,8504,9598,6976,5646,91489,4407,3176,50249,5347,1755,22763,4548,1541,19599,13438,7764,4872,4255,2603,29177,3746,18503,6424,6139,20552,4885,26188,5449,3534,2725,2762,2982,2196,63144,2608,29415,16185,18634,14972,22999,16650,15069
2014/2/11,130.1691358,19337,16026,8475,2531,3078,2286,6205,3830,221975,17519,12124,6881,6943,4939,5504,123544,12028,3323,3594,4200,3119,55379,25719,16161,3626,1960,2129,44851,15767,8476,5698,4436,99419,2504,32456,1720,32315,14108,2659,2682,40013,4335,1589,21422,1745,24069,19033,14086,6978,6470,5213,4651,102561,2920,2827,57599,2925,1263,25393,2178,1086,21033,5959,3043,2789,2081,1823,26232,2063,21720,3931,3639,19506,2069,29015,4183,2750,2242,2437,3134,2232,75255,1961,32618,17434,19753,15923,24037,18942,16571
2014/2/21,129.5720988,15754,13217,7706,2425,2863,2017,5525,3153,177982,14129,11901,7268,7037,4190,4621,104443,7730,3502,3401,4075,2533,45514,19999,13360,3116,1700,1618,36587,13121,8374,5651,3523,80152,1831,25274,1488,24596,11561,2757,2511,36243,3644,1427,19190,1526,18892,16605,12592,5692,6516,4912,4201,96067,2701,2239,44534,2542,1156,20113,1883,1041,16527,6188,2771,2452,1899,1527,21240,1852,16683,3631,3157,16384,1833,23452,3915,2619,2000,2366,2552,1921,60205,1728,26194,13607,16534,11978,18691,14531,12472
2014/3/1,130.2650617,20314,16249,10327,3123,3783,2646,7161,3838,217556,17531,14960,9586,9867,5200,5820,129966,10001,4953,4599,5904,3135,58790,23213,17278,4048,2136,2192,41931,17052,11598,8107,4397,99902,2412,30909,1844,28782,17364,4274,3267,46700,4776,1919,21383,2032,23224,20694,16348,7530,9228,6711,5488,118500,3540,2882,53872,3422,1396,24467,2359,1026,20585,7848,3588,3342,2589,1965,24169,2303,20089,4754,4049,21506,2182,29396,5291,3474,2673,3249,3256,2432,72944,2210,32523,17033,19545,15378,24566,18290,15490
2014/3/11,131.4576543,22696,17604,11040,3895,4436,3411,7513,3958,213771,18629,17439,11868,11441,5827,6695,126410,13774,6268,6217,6581,3532,56336,23585,19666,4871,2595,2241,46883,21758,15215,9734,5183,114022,2821,30999,2196,30575,24123,5039,3872,58664,6577,2179,24436,2643,24930,29804,18119,9199,11657,6956,7009,119898,4409,2920,57268,3976,1611,25693,2882,1472,21651,11148,4684,4217,3016,2119,28317,2647,20216,6191,5628,22519,2644,39205,6251,4125,3039,3661,3240,2561,77262,2729,34282,17531,21044,15212,23894,18398,15924
2014/3/21,133.437284,26185,19890,12711,4946,5425,4121,10284,4506,220650,22022,21493,13710,13868,6476,7787,141478,20567,7445,7989,10921,4370,65330,24290,26344,5945,3224,2720,55716,28173,18208,12336,6544,131569,3473,32852,2635,32202,29155,6814,4923,71225,9237,2683,28429,3424,27341,38021,20641,13656,14395,10258,7641,154211,5049,3236,62432,4788,1810,32570,3450,1472,23437,14423,6062,5046,3396,2708,33215,3228,22468,10467,7508,25650,3354,31345,7259,4816,3576,4334,3529,2851,83487,3258,37169,19168,23205,17409,26527,20764,17657
2014/4/1,138.782716,40816,20321,13825,6545,6727,4736,8283,4705,206243,26165,21947,15090,14963,6832,8465,135883,26326,8389,9049,10605,4482,60560,20651,33762,7595,3855,2930,51225,53659,17454,13116,7108,123336,4066,30365,3107,29206,32539,7560,6269,70550,12988,3049,30752,4150,28305,38866,21547,12338,15002,9267,8614,131338,5693,3050,61464,5828,2091,27746,4334,1705,22358,15531,7650,5696,3924,2731,32707,3713,20271,11130,9254,26080,3551,27384,8286,6078,3932,5159,3319,2608,75090,3625,35002,17895,21152,16198,24238,19611,16575
2014/4/11,140.4023457,25197,18751,12141,4528,4174,3481,8213,4758,208440,20273,18515,12833,12558,6467,7844,130249,19619,5848,6544,7478,3973,57265,21664,23576,5290,2736,2555,50139,33470,16439,10490,6515,115052,2967,32168,2298,30392,20524,5122,4650,60974,10123,2237,27392,3186,25454,33078,20969,12035,13723,9351,7973,124411,5022,3175,58346,4523,1765,27252,3328,1479,21040,14517,5368,4748,2827,2453,29798,3107,20288,10718,8069,24571,3053,27897,6412,4302,3471,3703,3800,2641,75833,2793,33998,17739,21368,16573,25246,27170,16864
2014/4/21,140.8749383,38932,23065,14828,7586,6956,5078,9901,5688,243053,33608,22275,14876,14449,7692,8707,150951,26894,8227,8872,9557,4713,69655,22577,45698,7493,3728,3012,55650,58709,18121,13044,8675,144675,4603,34181,2943,33284,26286,5741,5499,66196,13993,2564,30468,3518,26810,55519,25343,14167,15303,10491,9170,148156,6088,3675,64989,6010,2039,30904,4998,1758,23682,18826,8232,6157,3689,2691,34498,4622,22171,13499,12201,30102,5008,32019,8331,6039,4790,4751,4101,2884,80953,3612,36411,18112,22299,17083,26741,21110,16937
2014/5/1,138.5032099,33662,20278,13521,5134,4884,3590,9285,4859,226594,31839,19733,11339,11759,6861,7541,142136,21970,6515,5498,8577,4453,61399,22296,30593,6143,3179,3002,50482,42620,14411,10660,7175,123746,3709,32348,2561,32625,19058,4903,4732,52074,9646,2521,27402,3246,24994,41805,19692,10409,11779,9701,7714,145252,5929,3426,59930,5696,2072,28040,4177,1686,22104,13797,6336,5584,3442,2709,29326,3510,20928,9848,10234,26177,3756,30654,6643,5631,3596,4686,3895,2829,77308,3497,40880,17862,21459,18983,26062,20355,16933
2014/5/11,137.9546914,24873,18246,10731,3934,4025,3183,8373,4608,228248,21682,17890,8932,9155,6118,6444,123512,18247,4255,4526,6400,3783,53502,22762,21576,4936,2459,2801,48575,33208,13048,8503,5776,114143,2979,47106,2149,31000,16616,3316,3708,46074,7500,1911,25589,2195,23662,27268,18222,8417,10346,8575,7143,202669,4289,3328,59345,4055,1508,27061,3079,1237,21574,11686,4323,3716,2432,2240,26224,2663,20659,9762,8408,24291,2685,31148,5550,4024,2978,3379,3791,2637,77765,2615,33985,17335,21673,16897,26108,19979,16113
2014/5/21,137.5320988,37688,22230,13354,2850,6000,4631,9102,5307,241651,25308,23597,8014,11108,6780,7082,135595,20826,5153,6412,7618,4222,64050,25109,28599,6273,3011,3043,53843,31117,16659,10480,6349,123988,4127,36234,2522,32554,15183,3898,4019,47211,9010,2175,27070,2627,25603,28852,21782,9177,13165,9276,8037,130365,4773,3685,64652,5031,1811,29512,3602,1397,23556,13154,5824,3807,3115,2633,29877,3357,22616,12475,12353,29286,3557,33632,6425,4123,3562,4058,3947,2860,80035,3280,35196,19029,22922,17521,47598,21255,17319
2014/6/1,134.3016049,36361,22303,11568,2263,4274,3254,8951,4438,186773,17613,24284,5490,8956,5372,5668,116805,17390,4798,4919,7419,3699,52048,22279,20718,4906,2486,2358,45131,19186,15168,9053,5527,110128,3421,30821,2019,27678,9988,3230,3314,39479,6431,1812,22848,2185,23053,19591,24478,9239,10872,8912,6490,103976,4126,3176,55284,3944,1333,25214,2926,1293,20488,8454,4968,3285,2538,2081,24096,2620,20177,11214,9436,27378,2820,29131,4973,3488,2678,3249,3341,2483,67248,2263,30477,16666,20026,15209,28114,19254,15285
2014/6/11,136.3312346,37433,23070,12854,2345,4618,3350,11200,4664,231524,18793,21244,6049,9908,5544,6013,130476,17267,4711,5254,9222,3476,54138,23132,24360,5190,2714,2307,52315,21096,15922,9214,5595,116476,3470,32091,2079,28674,9812,3135,3106,41027,5991,1731,23996,2029,23923,20254,27573,9567,11803,10980,6860,115416,3493,3151,62951,3509,1381,26401,2781,1362,21663,8521,4066,2769,2448,2126,25639,2544,21279,12550,10453,27730,2666,34096,5265,3493,2944,3263,3492,2566,72887,2559,32318,17098,20353,15525,26660,19347,15629
2014/6/21,140.6871605,39910,25214,13471,2380,5602,3054,11057,4525,259975,19832,17971,6940,10130,5546,6155,149444,16979,5223,5505,9041,3547,57457,24362,29527,5848,2758,2599,57050,22092,15891,9449,5228,128562,3857,35849,2191,32238,9364,3250,3105,44551,5883,1766,26409,2065,24824,23014,26608,8022,11635,10783,6453,129103,3383,3087,66979,3489,1592,28128,2820,1164,22032,9222,4059,2613,2481,2102,25860,2600,22868,13451,10414,27142,2585,33023,5230,3842,3063,3332,3450,2525,78681,2541,33731,18121,21621,19415,26144,19737,16175
2014/7/1,152.8395062,51394,34498,16043,2731,8679,3420,12113,5559,286262,18403,20845,8228,11958,5897,6837,150958,17338,7428,6515,10240,3792,63462,22677,37668,6968,3167,2726,56537,25347,19728,11526,6088,125750,4367,34793,2288,30837,10548,3637,3212,45021,6243,1899,26908,2293,24731,27531,34704,10702,14515,11214,7392,166870,3984,3075,68564,3849,1537,29931,3023,1568,22596,11103,5026,2860,2901,2213,28959,3025,22846,17362,14907,35850,3140,33345,6505,4688,3582,3685,3382,2610,82254,2790,35304,18074,23007,17423,28689,19495,16928
2014/7/11,157.7454321,57917,37910,17372,2450,8177,3226,12334,5790,282483,19868,22480,10198,13609,6522,7290,169246,17393,9403,7212,10474,3926,69140,21096,46044,7651,3144,3130,63791,25941,23358,12039,6413,120127,4605,35580,2808,34096,10771,3755,3447,48763,6421,2040,26558,2576,27340,28679,34248,11177,15198,11778,8033,158885,4208,3223,73907,4455,1653,30889,3269,1749,24026,11873,6760,2852,2932,2458,33058,3400,22693,20923,19501,40160,3449,33354,7318,5899,3539,3945,3584,2673,87771,3202,37699,18354,23200,16578,38209,22412,16842
2014/7/21,160.8750617,57892,40775,17855,2800,8957,3979,13923,6689,353516,20729,22160,8649,13465,6760,7761,193125,18984,8620,7505,10546,4386,78211,23187,57083,7713,3355,3162,68611,26886,29024,12270,6980,153051,5226,42588,3134,42084,12296,4123,3935,51149,7907,2276,31519,3065,36592,29019,36856,11858,16300,12161,8236,179108,4661,3696,81858,4845,1770,35446,3690,1827,28051,13292,7376,3275,3278,2701,34323,3866,25403,22178,21240,48980,4028,39171,7970,5607,4175,4156,4025,2800,103732,3697,39805,19767,25183,19195,32778,22408,19188
2014/8/1,162.7281481,52666,32878,15917,2711,8378,4036,12838,7062,282630,18867,22661,8821,12955,6508,7472,161958,16240,12195,7095,8986,4335,63349,20699,52327,7233,3294,3178,56401,24687,35203,11452,7023,140526,4888,35508,2775,31716,12791,3826,3655,45320,7374,2145,27207,2593,26019,27767,45449,10719,14638,10476,8171,143459,4212,3860,69429,4514,1784,29839,3409,2124,23214,12170,7694,3000,3375,2662,30852,3636,21732,18938,20304,41135,3520,31524,7575,5076,3756,3975,3924,2647,84034,3402,34419,17382,21182,16717,28071,19187,16570
2014/8/11,161.9303704,53629,31998,15278,2613,7308,4004,9683,6307,265261,19377,28710,8994,13309,6872,7955,215678,15507,16126,7445,7746,4309,61685,20716,50446,7459,3277,2930,53443,26502,37970,11704,6995,139165,5074,36420,2789,31609,14115,4178,3755,45319,7679,2157,28577,2733,25976,27587,60126,10601,14910,9601,8362,145953,4202,3555,72714,4587,1661,30567,3631,2133,24238,12835,9142,2865,3272,2560,32093,3507,22249,15497,19869,38814,3562,33455,7562,5190,3699,4042,3613,2729,84486,3302,35526,17685,21404,17130,28548,19795,17150
2014/8/21,158.9814815,46310,25546,14776,2833,7449,3924,12477,6167,254617,20066,21717,8321,12960,7031,7938,180813,14716,14199,6542,7228,4334,60354,23695,36685,6536,3113,3176,51776,22865,32215,10718,6984,133377,5090,40165,2640,33396,13416,3934,4000,44965,7410,2220,28664,2644,28108,24733,44430,8950,14319,9234,7494,140157,4148,3686,69669,4319,1656,30335,3493,1985,25880,10402,9220,2851,3191,2678,31767,3446,22897,13065,16432,34875,3646,33418,6671,4639,3573,3794,3845,2962,90660,3162,36491,19459,23194,17664,30094,21592,18372
2014/9/1,147.4706173,47778,20274,12494,2862,7964,4156,11038,4905,228749,19073,19036,7608,12004,6104,6739,150460,13721,13028,6608,6982,3696,53471,20384,24554,6051,3048,2718,44887,22688,28370,10350,5900,125576,5112,34286,2413,32495,11915,3836,3421,41566,8417,2301,26448,2809,26089,21955,33246,7468,12602,7372,6325,121863,3890,3097,58572,4503,1780,27310,3921,1972,23121,10290,7570,2712,3140,2322,29361,3255,20247,10990,14380,32164,4094,31067,5834,3842,3229,3681,3256,2396,77389,3003,34021,17687,21717,16165,27158,19605,16929
2014/9/11,145.0276543,56863,23311,13509,2928,6823,3658,10000,5719,253261,20466,25189,7586,12791,6885,7776,161337,13545,12522,7130,6680,4023,58963,20688,21752,7287,2926,2821,49644,24102,32803,11184,6348,120351,5544,36023,2908,32848,12768,3610,3748,46117,8751,2096,30310,3105,28458,23864,41415,7990,12911,7950,7335,137926,3710,3381,65322,4502,1570,29403,3918,1901,23009,11065,8210,2559,2997,2370,32347,3484,20937,11643,14128,32460,3862,31235,7021,4185,3719,3779,3513,2640,83644,3212,33813,18262,22215,17103,27826,19968,16995
2014/9/21,145.2417284,75721,29820,15788,4645,8845,4927,13404,7060,251091,24567,32412,9676,15252,7408,8524,166091,16104,20033,10068,9125,4563,62841,20013,35588,8815,3987,3044,53365,30172,41884,13566,6763,128147,8536,37175,3944,33742,16010,4913,4243,51072,11278,2589,30510,4175,30230,27106,51741,10505,14942,9027,8398,141947,5020,3619,68977,5777,1947,29955,5401,2553,25191,14119,11083,3131,4210,2721,36806,4605,22045,13961,17937,39988,6053,35921,8649,5745,4595,4806,3664,2804,86411,4044,35673,18906,22739,16978,29547,20712,17550
2014/10/1,154.3809877,91783,30424,19025,5987,7431,4386,12387,7698,254313,26809,46096,10879,18051,9005,9787,162211,15433,35886,10053,10722,6170,62816,18174,46240,8904,5066,3854,52082,29354,62972,15470,8774,131703,8252,35160,3996,31151,16077,7010,6284,55358,12450,3574,32338,4875,30276,28224,59201,10842,15259,9921,9400,136227,7041,4714,64391,7457,2310,31230,8947,4378,27547,16079,15424,4389,6111,3741,36685,5875,22342,14190,15764,38057,6696,30505,8958,7541,4388,7507,4187,3028,80190,4509,36483,19787,23782,15697,28835,20358,17164
2014/10/11,155.2080247,46859,18339,11297,2942,3871,2640,7676,5351,231222,18282,27635,6713,11275,6917,7620,142359,11043,12695,5021,6033,4070,53633,18768,21863,4695,2541,2564,47925,17996,32726,8753,5928,112207,3416,35327,1922,30015,10531,3257,3603,40051,6118,2024,27053,2472,27597,19936,41127,7583,10394,8045,7147,123939,3425,3181,66434,3568,1029,27561,3975,1632,22544,8416,8518,2130,2573,2258,27246,2624,21183,6537,7758,24224,2500,28501,5667,4246,2669,3814,3264,2688,84499,2459,32711,17415,21350,15769,29566,19196,16770
2014/10/21,153.9909877,43561,21336,13129,3354,4249,3202,8506,5352,253503,19851,28445,7513,12662,8185,8579,157831,12927,12750,5566,6580,4264,61016,20944,25012,5422,2815,2751,55058,18881,31797,10040,6812,128109,3790,38654,2092,38077,10322,3408,3885,47671,6515,2140,29998,2401,30387,19668,41094,7905,12190,8991,8042,139597,3631,3665,84268,4273,1426,31664,3483,1690,24665,9030,8359,2332,2978,2734,31642,2830,24170,7016,6674,27121,2820,32375,6121,4467,2990,4055,4117,3087,92656,2747,37242,19854,23481,17575,30534,21310,18565
2014/11/1,146.8839506,28663,17980,11182,2907,3419,2556,7175,4740,211077,16846,20241,6309,11242,7009,7673,126327,9216,10363,4720,4798,3671,49673,17795,18779,3943,2368,2528,43285,15782,22443,8614,6214,100977,2859,31233,1830,29836,7594,3017,3598,38160,5081,1805,25377,2017,24013,16904,30980,6450,10132,8051,7286,112392,3122,3468,54889,3240,1185,25360,2630,1217,21121,6489,5663,1974,2542,2393,26096,2136,19961,4752,3930,20448,2322,26593,4704,3720,2448,3380,3301,2637,77327,2047,30904,16761,21761,14517,26341,18741,16067
2014/11/11,144.4632099,24928,15348,9980,3092,3391,2435,6882,4435,208225,15901,16509,5293,9621,6032,6761,122849,7457,9588,3973,4454,3283,50469,17656,16421,3832,2378,2463,44019,13132,16976,7245,4969,94226,2630,33528,1767,28704,5972,2852,3228,38339,3887,1794,25955,1862,23167,15017,23648,5775,8717,6737,6142,103738,3004,3379,55233,3058,1033,26144,2506,1271,20711,5024,4703,1921,2409,2296,24162,2086,23066,3916,3212,21660,2151,28758,4624,3488,2478,3109,3171,2553,78441,1919,31445,16841,19848,13988,27273,18852,15942
2014/11/21,142.8828395,22483,14331,11037,4533,3620,2795,7081,4219,223082,14861,14704,5800,9693,6027,6471,132653,6429,7649,3793,4831,3283,48993,17815,15100,3830,2276,2557,45025,13067,13981,7944,5041,100835,2693,33218,1638,29325,4788,2963,3187,39248,3216,1932,24851,1854,23936,15612,18319,6614,8210,6563,5736,110399,2960,3430,57961,2805,1063,26761,2409,1116,20935,4813,4596,2006,2534,2170,24814,2066,21331,3928,2992,20012,2342,28928,4131,3212,2310,2850,3186,2622,81954,1966,31574,16717,20350,14552,26191,19313,16067
2014/12/1,142.6776543,21124,14242,10262,3906,3430,2889,7229,3963,214408,14571,14017,5741,9096,6003,5864,137586,5995,4916,3329,4617,3071,46806,17668,13116,3528,1971,2424,43154,12266,11263,7488,4599,93763,2717,33808,1638,29436,4376,2599,3075,37388,2937,1789,24468,1626,25118,14952,15370,6164,8078,6216,5077,101899,2686,3198,55033,2600,1000,24724,2127,980,19749,4427,3604,1789,2315,2105,23218,2103,20860,2865,2615,18539,2054,28440,3917,2956,2032,2691,2894,2398,75368,1805,29952,16569,19548,15186,25836,18806,15935
2014/12/11,142.3769136,24588,15793,10586,3902,3793,2772,7779,4221,228668,15417,14588,6119,9223,5989,5833,224235,6491,4774,3480,4602,3280,47910,17897,15453,3388,2012,2351,43309,13339,10802,7426,4618,94770,2822,32895,1668,28914,4824,2749,2860,37200,3061,1715,31453,1659,24363,15232,14546,5771,7737,6271,5288,102976,2795,3191,55103,2581,995,24541,2201,1041,19549,4561,3496,1684,2178,1920,23341,2174,20892,2614,2398,18431,2190,28166,4015,2966,1951,2904,3017,2429,75179,1792,29300,15854,19475,15835,26014,18588,15242
2014/12/21,142.5154321,31181,20281,13036,6205,5581,4136,13189,4763,243533,18628,18349,7307,11758,6820,6745,143399,8903,6120,4947,6224,3583,52251,19799,20487,4352,2564,2960,49642,17003,14403,9638,5351,106641,3528,36137,1941,30866,6183,3440,3321,44688,3855,2144,28157,2092,26327,19187,18010,7102,9461,6839,5469,120983,3171,3421,58265,3391,1022,27225,2763,1478,22483,6763,4777,2051,2843,2290,28046,2684,22542,3355,3222,21226,2797,29354,5148,3564,2565,3395,3489,2605,83043,2236,32667,17858,21489,17089,28250,20588,17179
